xstart,ystart,zstart,xend,yend,zend,color
21.2439,6.581,84.4988,21.8241,4.9168,82.3475,17
21.2439,6.581,84.4988,21.6404,5.2394,81.6891,17
21.2439,6.581,84.4988,21.977,4.4182,81.3598,17
21.2439,6.581,84.4988,21.8513,4.584,80.7797,17
21.2439,6.581,84.4988,21.4102,5.5302,80.6591,17
21.2439,6.581,84.4988,21.7065,4.7999,79.9244,17
21.2439,6.581,84.4988,20.8708,6.2988,78.1962,17
21.2439,6.581,84.4988,21.2134,5.7612,74.8834,17
21.2439,6.581,84.4988,20.968,6.2171,74.3612,17
21.2439,6.581,84.4988,20.2423,7.1551,80.2612,17
21.2439,6.581,84.4988,20.7125,6.3598,76.4281,17
21.2439,6.581,84.4988,21.0269,6.3465,74.0396,17
21.2439,6.581,84.4988,20.6609,6.8537,74.297,17
21.2439,6.581,84.4988,21.8117,5.6725,73.6177,17
21.2439,6.581,84.4988,21.3762,6.1919,73.8091,17
27.607,3.1044,82.0023,25.2806,4.0123,79.361,24
27.607,3.1044,82.0023,24.3455,3.652,78.9358,24
27.6474,3.0172,80.116,25.2806,4.0123,79.361,24
27.6474,3.0172,80.116,26.37,3.8799,79.5217,24
27.6474,3.0172,80.116,22.1423,2.659,76.5342,8
27.6474,3.0172,80.116,22.1651,2.9093,76.2145,8
27.6474,3.0172,80.116,22.3414,3.253,75.4949,9
27.6474,3.0172,80.116,22.3729,3.2608,75.6919,9
27.6474,3.0172,80.116,22.176,2.8462,76.5149,8
27.6474,3.0172,80.116,22.3038,3.5501,75.0811,9
27.6474,3.0172,80.116,26.5305,3.9167,75.7357,24
27.6474,3.0172,80.116,26.3729,3.9911,75.5764,24
27.6474,3.0172,80.116,24.7294,4.185,74.6712,24
27.6474,3.0172,80.116,22.7438,4.2493,73.5458,24
27.6474,3.0172,80.116,26.4296,4.1821,75.5918,24
27.6474,3.0172,80.116,25.6804,4.242,75.2381,24
27.6474,3.0172,80.116,25.0156,4.2714,74.8806,24
27.6474,3.0172,80.116,22.8893,4.5439,73.5347,24
27.6474,3.0172,80.116,25.407,4.4251,75.2256,24
27.6474,3.0172,80.116,24.6538,4.5014,74.8014,24
27.6474,3.0172,80.116,22.9938,4.7749,73.6088,24
27.6474,3.0172,80.116,22.5912,5.0695,73.5439,24
27.6474,3.0172,80.116,24.2376,4.7454,74.7272,24
27.6474,3.0172,80.116,23.623,4.9763,74.3802,24
27.6474,3.0172,80.116,22.2026,5.6203,73.5965,24
27.6474,3.0172,80.116,21.8925,6.0254,73.5945,24
25.2806,4.0123,79.361,26.4637,3.5669,82.0329,24
25.2806,4.0123,79.361,25.2986,3.3944,82.0157,24
25.2806,4.0123,79.361,25.7036,3.9504,76.9786,24
25.2806,4.0123,79.361,22.1423,2.659,76.5342,6
25.2806,4.0123,79.361,22.1651,2.9093,76.2145,6
25.2806,4.0123,79.361,22.3414,3.253,75.4949,9
25.2806,4.0123,79.361,22.3729,3.2608,75.6919,9
25.2806,4.0123,79.361,22.6029,3.8527,86.6695,24
25.2806,4.0123,79.361,24.81,3.9405,76.8355,24
25.2806,4.0123,79.361,22.176,2.8462,76.5149,6
25.2806,4.0123,79.361,24.7103,3.821,76.1094,24
25.2806,4.0123,79.361,23.8152,3.5763,76.0662,24
25.2806,4.0123,79.361,24.4476,3.7564,75.5735,24
25.2806,4.0123,79.361,22.4989,3.487,74.8347,9
25.2806,4.0123,79.361,22.3038,3.5501,75.0811,9
25.2806,4.0123,79.361,22.8082,3.5215,74.3423,24
25.2806,4.0123,79.361,22.5228,3.6906,74.1869,9
25.2806,4.0123,79.361,25.962,3.9396,75.5192,24
25.2806,4.0123,79.361,24.8425,3.8649,75.109,24
25.2806,4.0123,79.361,23.3194,3.7459,74.1099,24
25.2806,4.0123,79.361,22.746,3.7617,73.8872,9
25.2806,4.0123,79.361,23.1275,3.8981,73.7312,9
25.2806,4.0123,79.361,22.938,3.9383,73.6774,9
25.2806,4.0123,79.361,24.7294,4.185,74.6712,24
25.2806,4.0123,79.361,22.7438,4.2493,73.5458,24
25.2806,4.0123,79.361,22.0542,5.6273,87.3086,24
25.2806,4.0123,79.361,25.6804,4.242,75.2381,24
25.2806,4.0123,79.361,25.0156,4.2714,74.8806,24
25.2806,4.0123,79.361,24.2613,4.2762,74.5066,24
25.2806,4.0123,79.361,32.9909,10.1176,77.2625,6
25.2806,4.0123,79.361,32.6712,10.2241,77.0347,6
25.2806,4.0123,79.361,25.407,4.4251,75.2256,24
25.2806,4.0123,79.361,24.6538,4.5014,74.8014,24
25.2806,4.0123,79.361,23.9048,4.5637,74.4369,24
25.2806,4.0123,79.361,22.86,5.0928,73.697,24
25.2806,4.0123,79.361,21.3762,6.1919,73.8091,24
25.2806,4.0123,79.361,24.9216,4.6376,75.2151,24
25.2806,4.0123,79.361,23.3032,5.3406,74.4838,24
25.2806,4.0123,79.361,24.2376,4.7454,74.7272,24
25.2806,4.0123,79.361,23.623,4.9763,74.3802,24
25.2806,4.0123,79.361,22.4283,5.5832,73.7552,24
25.2806,4.0123,79.361,22.2026,5.6203,73.5965,24
25.2806,4.0123,79.361,25.3605,4.3044,77.1041,24
25.2806,4.0123,79.361,24.0372,5.0685,75.3662,24
25.2806,4.0123,79.361,22.7274,5.7195,74.3885,24
24.3455,3.652,78.9358,26.4637,3.5669,82.0329,24
24.3455,3.652,78.9358,25.2986,3.3944,82.0157,24
24.3455,3.652,78.9358,22.1423,2.659,76.5342,6
24.3455,3.652,78.9358,22.1651,2.9093,76.2145,6
24.3455,3.652,78.9358,22.3414,3.253,75.4949,9
24.3455,3.652,78.9358,22.3729,3.2608,75.6919,9
24.3455,3.652,78.9358,24.81,3.9405,76.8355,24
24.3455,3.652,78.9358,22.176,2.8462,76.5149,6
24.3455,3.652,78.9358,24.7103,3.821,76.1094,24
24.3455,3.652,78.9358,23.8152,3.5763,76.0662,24
24.3455,3.652,78.9358,24.4476,3.7564,75.5735,24
24.3455,3.652,78.9358,22.4989,3.487,74.8347,9
24.3455,3.652,78.9358,22.3038,3.5501,75.0811,9
24.3455,3.652,78.9358,22.8082,3.5215,74.3423,24
24.3455,3.652,78.9358,22.5228,3.6906,74.1869,9
24.3455,3.652,78.9358,25.962,3.9396,75.5192,24
24.3455,3.652,78.9358,24.8425,3.8649,75.109,24
24.3455,3.652,78.9358,23.3194,3.7459,74.1099,24
24.3455,3.652,78.9358,22.746,3.7617,73.8872,9
24.3455,3.652,78.9358,23.1275,3.8981,73.7312,9
24.3455,3.652,78.9358,22.938,3.9383,73.6774,9
24.3455,3.652,78.9358,24.7294,4.185,74.6712,24
24.3455,3.652,78.9358,22.7438,4.2493,73.5458,24
24.3455,3.652,78.9358,25.6804,4.242,75.2381,24
24.3455,3.652,78.9358,25.0156,4.2714,74.8806,24
24.3455,3.652,78.9358,24.2613,4.2762,74.5066,24
24.3455,3.652,78.9358,32.9909,10.1176,77.2625,6
24.3455,3.652,78.9358,32.6712,10.2241,77.0347,6
24.3455,3.652,78.9358,25.407,4.4251,75.2256,24
24.3455,3.652,78.9358,24.6538,4.5014,74.8014,24
24.3455,3.652,78.9358,23.9048,4.5637,74.4369,24
24.3455,3.652,78.9358,21.3762,6.1919,73.8091,24
24.3455,3.652,78.9358,24.2376,4.7454,74.7272,24
24.3455,3.652,78.9358,23.623,4.9763,74.3802,24
24.3455,3.652,78.9358,25.3605,4.3044,77.1041,24
24.3455,3.652,78.9358,24.0372,5.0685,75.3662,24
26.4637,3.5669,82.0329,24.8485,4.0031,78.1754,24
24.8485,4.0031,78.1754,25.2986,3.3944,82.0157,24
24.8485,4.0031,78.1754,25.2239,3.6137,81.1165,24
24.8485,4.0031,78.1754,22.3414,3.253,75.4949,9
24.8485,4.0031,78.1754,22.3729,3.2608,75.6919,9
24.8485,4.0031,78.1754,24.7103,3.821,76.1094,24
24.8485,4.0031,78.1754,23.8152,3.5763,76.0662,24
24.8485,4.0031,78.1754,24.4476,3.7564,75.5735,24
24.8485,4.0031,78.1754,23.9033,3.6035,75.3139,24
24.8485,4.0031,78.1754,23.211,3.3314,75.0947,24
24.8485,4.0031,78.1754,22.3038,3.5501,75.0811,9
24.8485,4.0031,78.1754,23.0852,3.4462,74.5347,24
24.8485,4.0031,78.1754,22.8082,3.5215,74.3423,24
24.8485,4.0031,78.1754,22.0948,4.0135,75.1822,24
24.8485,4.0031,78.1754,25.962,3.9396,75.5192,24
24.8485,4.0031,78.1754,24.8425,3.8649,75.109,24
24.8485,4.0031,78.1754,23.3426,3.5272,74.5468,24
24.8485,4.0031,78.1754,22.0779,4.0433,74.3949,24
24.8485,4.0031,78.1754,24.7154,3.9739,74.7707,24
24.8485,4.0031,78.1754,24.2055,3.9127,74.5345,24
24.8485,4.0031,78.1754,23.3194,3.7459,74.1099,24
24.8485,4.0031,78.1754,24.7294,4.185,74.6712,24
24.8485,4.0031,78.1754,21.8959,4.5332,73.9102,24
24.8485,4.0031,78.1754,22.7438,4.2493,73.5458,24
24.8485,4.0031,78.1754,25.6804,4.242,75.2381,24
24.8485,4.0031,78.1754,25.0156,4.2714,74.8806,24
24.8485,4.0031,78.1754,24.2613,4.2762,74.5066,24
24.8485,4.0031,78.1754,20.968,6.2171,74.3612,24
24.8485,4.0031,78.1754,25.407,4.4251,75.2256,24
24.8485,4.0031,78.1754,24.6538,4.5014,74.8014,24
24.8485,4.0031,78.1754,23.9048,4.5637,74.4369,24
24.8485,4.0031,78.1754,21.0269,6.3465,74.0396,24
24.8485,4.0031,78.1754,20.6609,6.8537,74.297,24
24.8485,4.0031,78.1754,21.8117,5.6725,73.6177,24
24.8485,4.0031,78.1754,21.3762,6.1919,73.8091,24
24.8485,4.0031,78.1754,24.2376,4.7454,74.7272,24
24.8485,4.0031,78.1754,23.623,4.9763,74.3802,24
24.8485,4.0031,78.1754,21.5164,6.5147,73.6651,24
24.8485,4.0031,78.1754,21.1056,7.0373,73.6489,24
24.8485,4.0031,78.1754,24.0372,5.0685,75.3662,24
24.8485,4.0031,78.1754,21.8342,6.8169,73.7115,24
24.8485,4.0031,78.1754,22.028,6.2201,73.6679,24
24.8485,4.0031,78.1754,21.5982,6.8018,73.6433,24
24.8485,4.0031,78.1754,21.2454,7.2363,73.6182,24
29.6567,4.5859,79.4346,28.9127,3.9289,78.8901,8
29.6567,4.5859,79.4346,27.6978,2.9392,81.001,8
29.6567,4.5859,79.4346,30.3365,3.6379,81.3087,8
29.6567,4.5859,79.4346,30.483,4.2131,81.138,8
29.6567,4.5859,79.4346,30.2649,3.7305,79.5876,8
29.6567,4.5859,79.4346,28.337,3.7475,77.9433,8
28.9127,3.9289,78.8901,27.6978,2.9392,81.001,8
28.9127,3.9289,78.8901,30.3365,3.6379,81.3087,8
28.9127,3.9289,78.8901,30.2649,3.7305,79.5876,8
28.9127,3.9289,78.8901,28.337,3.7475,77.9433,8
27.6978,2.9392,81.001,25.2239,3.6137,81.1165,24
27.6978,2.9392,81.001,26.37,3.8799,79.5217,24
27.6978,2.9392,81.001,30.3365,3.6379,81.3087,8
27.6978,2.9392,81.001,30.483,4.2131,81.138,8
27.6978,2.9392,81.001,26.0091,3.8403,76.3592,24
27.6978,2.9392,81.001,19.6408,7.6415,81.5635,24
27.6978,2.9392,81.001,31.0779,9.2248,80.0426,6
25.2239,3.6137,81.1165,26.37,3.8799,79.5217,24
25.2239,3.6137,81.1165,22.3414,3.253,75.4949,9
25.2239,3.6137,81.1165,22.3729,3.2608,75.6919,9
25.2239,3.6137,81.1165,24.7103,3.821,76.1094,24
25.2239,3.6137,81.1165,23.8152,3.5763,76.0662,24
25.2239,3.6137,81.1165,24.4476,3.7564,75.5735,24
25.2239,3.6137,81.1165,22.4989,3.487,74.8347,9
25.2239,3.6137,81.1165,22.3038,3.5501,75.0811,9
25.2239,3.6137,81.1165,22.5228,3.6906,74.1869,9
25.2239,3.6137,81.1165,24.8425,3.8649,75.109,24
25.2239,3.6137,81.1165,24.7154,3.9739,74.7707,24
25.2239,3.6137,81.1165,24.2055,3.9127,74.5345,24
25.2239,3.6137,81.1165,24.7294,4.185,74.6712,24
25.2239,3.6137,81.1165,24.2376,4.7454,74.7272,24
25.2239,3.6137,81.1165,23.623,4.9763,74.3802,24
26.37,3.8799,79.5217,25.7036,3.9504,76.9786,24
26.37,3.8799,79.5217,22.6029,3.8527,86.6695,24
26.37,3.8799,79.5217,24.81,3.9405,76.8355,24
26.37,3.8799,79.5217,25.962,3.9396,75.5192,24
26.37,3.8799,79.5217,24.8425,3.8649,75.109,24
26.37,3.8799,79.5217,23.3194,3.7459,74.1099,24
26.37,3.8799,79.5217,24.7294,4.185,74.6712,24
26.37,3.8799,79.5217,21.8959,4.5332,73.9102,24
26.37,3.8799,79.5217,22.7438,4.2493,73.5458,24
26.37,3.8799,79.5217,22.0542,5.6273,87.3086,24
26.37,3.8799,79.5217,25.6804,4.242,75.2381,24
26.37,3.8799,79.5217,25.0156,4.2714,74.8806,24
26.37,3.8799,79.5217,24.2613,4.2762,74.5066,24
26.37,3.8799,79.5217,22.4671,4.7118,73.5092,24
26.37,3.8799,79.5217,22.08,4.9161,73.529,24
26.37,3.8799,79.5217,25.407,4.4251,75.2256,24
26.37,3.8799,79.5217,24.6538,4.5014,74.8014,24
26.37,3.8799,79.5217,23.9048,4.5637,74.4369,24
26.37,3.8799,79.5217,22.86,5.0928,73.697,24
26.37,3.8799,79.5217,22.1714,5.3097,73.5222,24
26.37,3.8799,79.5217,21.8117,5.6725,73.6177,24
26.37,3.8799,79.5217,21.3762,6.1919,73.8091,24
26.37,3.8799,79.5217,24.9216,4.6376,75.2151,24
26.37,3.8799,79.5217,23.3032,5.3406,74.4838,24
26.37,3.8799,79.5217,24.2376,4.7454,74.7272,24
26.37,3.8799,79.5217,23.623,4.9763,74.3802,24
26.37,3.8799,79.5217,22.4283,5.5832,73.7552,24
26.37,3.8799,79.5217,22.2026,5.6203,73.5965,24
26.37,3.8799,79.5217,25.3605,4.3044,77.1041,24
26.37,3.8799,79.5217,24.0372,5.0685,75.3662,24
26.37,3.8799,79.5217,22.7274,5.7195,74.3885,24
30.3365,3.6379,81.3087,30.483,4.2131,81.138,8
30.3365,3.6379,81.3087,30.0901,5.0946,81.2909,8
30.3365,3.6379,81.3087,30.0158,5.3817,81.9731,8
30.3365,3.6379,81.3087,30.2649,3.7305,79.5876,8
30.3365,3.6379,81.3087,25.6804,4.242,75.2381,24
30.3365,3.6379,81.3087,25.0156,4.2714,74.8806,24
30.3365,3.6379,81.3087,25.407,4.4251,75.2256,24
30.3365,3.6379,81.3087,24.6538,4.5014,74.8014,24
25.7036,3.9504,76.9786,26.0091,3.8403,76.3592,24
25.7036,3.9504,76.9786,26.5852,3.8413,76.1314,24
25.7036,3.9504,76.9786,26.5305,3.9167,75.7357,24
25.7036,3.9504,76.9786,25.962,3.9396,75.5192,24
25.7036,3.9504,76.9786,24.8425,3.8649,75.109,24
25.7036,3.9504,76.9786,26.3729,3.9911,75.5764,24
25.7036,3.9504,76.9786,24.7294,4.185,74.6712,24
25.7036,3.9504,76.9786,22.7438,4.2493,73.5458,24
25.7036,3.9504,76.9786,26.4296,4.1821,75.5918,24
25.7036,3.9504,76.9786,25.6804,4.242,75.2381,24
25.7036,3.9504,76.9786,25.0156,4.2714,74.8806,24
25.7036,3.9504,76.9786,24.2613,4.2762,74.5066,24
25.7036,3.9504,76.9786,22.8893,4.5439,73.5347,24
25.7036,3.9504,76.9786,22.4671,4.7118,73.5092,24
25.7036,3.9504,76.9786,22.08,4.9161,73.529,24
25.7036,3.9504,76.9786,25.407,4.4251,75.2256,24
25.7036,3.9504,76.9786,24.6538,4.5014,74.8014,24
25.7036,3.9504,76.9786,23.9048,4.5637,74.4369,24
25.7036,3.9504,76.9786,22.9938,4.7749,73.6088,24
25.7036,3.9504,76.9786,22.5912,5.0695,73.5439,24
25.7036,3.9504,76.9786,22.1714,5.3097,73.5222,24
25.7036,3.9504,76.9786,21.8117,5.6725,73.6177,24
25.7036,3.9504,76.9786,21.3762,6.1919,73.8091,24
25.7036,3.9504,76.9786,24.2376,4.7454,74.7272,24
25.7036,3.9504,76.9786,23.623,4.9763,74.3802,24
25.7036,3.9504,76.9786,20.8237,7.0148,73.8907,24
25.7036,3.9504,76.9786,20.4826,7.416,74.2661,24
25.7036,3.9504,76.9786,21.5164,6.5147,73.6651,24
25.7036,3.9504,76.9786,21.1056,7.0373,73.6489,24
25.7036,3.9504,76.9786,21.2454,7.2363,73.6182,24
30.483,4.2131,81.138,30.0901,5.0946,81.2909,8
30.483,4.2131,81.138,30.0158,5.3817,81.9731,8
30.483,4.2131,81.138,30.2649,3.7305,79.5876,8
30.483,4.2131,81.138,25.6804,4.242,75.2381,24
30.483,4.2131,81.138,25.0156,4.2714,74.8806,24
30.483,4.2131,81.138,25.407,4.4251,75.2256,24
30.483,4.2131,81.138,24.6538,4.5014,74.8014,24
26.0091,3.8403,76.3592,26.5852,3.8413,76.1314,24
26.0091,3.8403,76.3592,26.5305,3.9167,75.7357,24
26.0091,3.8403,76.3592,25.962,3.9396,75.5192,24
26.0091,3.8403,76.3592,24.8425,3.8649,75.109,24
26.0091,3.8403,76.3592,26.3729,3.9911,75.5764,24
26.0091,3.8403,76.3592,24.7294,4.185,74.6712,24
26.0091,3.8403,76.3592,22.7438,4.2493,73.5458,24
26.0091,3.8403,76.3592,26.4296,4.1821,75.5918,24
26.0091,3.8403,76.3592,25.6804,4.242,75.2381,24
26.0091,3.8403,76.3592,25.0156,4.2714,74.8806,24
26.0091,3.8403,76.3592,24.2613,4.2762,74.5066,24
26.0091,3.8403,76.3592,22.8893,4.5439,73.5347,24
26.0091,3.8403,76.3592,22.4671,4.7118,73.5092,24
26.0091,3.8403,76.3592,22.08,4.9161,73.529,24
26.0091,3.8403,76.3592,26.2997,4.3814,75.6719,24
26.0091,3.8403,76.3592,25.407,4.4251,75.2256,24
26.0091,3.8403,76.3592,24.6538,4.5014,74.8014,24
26.0091,3.8403,76.3592,23.9048,4.5637,74.4369,24
26.0091,3.8403,76.3592,22.9938,4.7749,73.6088,24
26.0091,3.8403,76.3592,22.5912,5.0695,73.5439,24
26.0091,3.8403,76.3592,22.1714,5.3097,73.5222,24
26.0091,3.8403,76.3592,21.8117,5.6725,73.6177,24
26.0091,3.8403,76.3592,21.3762,6.1919,73.8091,24
26.0091,3.8403,76.3592,28.337,3.7475,77.9433,24
26.0091,3.8403,76.3592,24.2376,4.7454,74.7272,24
26.0091,3.8403,76.3592,23.623,4.9763,74.3802,24
26.0091,3.8403,76.3592,20.8237,7.0148,73.8907,24
26.0091,3.8403,76.3592,20.4826,7.416,74.2661,24
26.0091,3.8403,76.3592,21.5164,6.5147,73.6651,24
26.0091,3.8403,76.3592,21.1056,7.0373,73.6489,24
26.0091,3.8403,76.3592,25.3605,4.3044,77.1041,24
26.0091,3.8403,76.3592,21.2454,7.2363,73.6182,24
19.6408,7.6415,81.5635,21.918,5.7276,86.0695,17
19.6408,7.6415,81.5635,20.4473,7.1836,82.9232,17
19.6408,7.6415,81.5635,21.5626,4.9675,76.2197,17
19.6408,7.6415,81.5635,21.5548,5.0727,75.3829,17
19.6408,7.6415,81.5635,20.5008,7.3069,84.0359,17
19.6408,7.6415,81.5635,20.7125,6.3598,76.4281,17
19.6408,7.6415,81.5635,24.2376,4.7454,74.7272,24
19.6408,7.6415,81.5635,23.623,4.9763,74.3802,24
31.0779,9.2248,80.0426,30.8915,9.2172,79.8741,6
31.0779,9.2248,80.0426,29.3104,11.2018,80.3547,6
31.0779,9.2248,80.0426,28.8976,11.7783,79.7009,6
22.617,2.9577,84.6817,28.337,3.7475,77.9433,8
22.1423,2.659,76.5342,22.6098,3.9287,85.5147,2
22.1423,2.659,76.5342,22.4315,4.0533,84.2951,2
22.0465,3.3637,78.4305,22.0589,2.7224,77.7907,2
22.0465,3.3637,78.4305,22.1079,4.2262,73.7269,9
22.0465,3.3637,78.4305,22.3223,4.3394,73.5899,9
22.0465,3.3637,78.4305,22.0337,4.5782,73.6335,9
22.6098,3.9287,85.5147,22.1651,2.9093,76.2145,2
22.6098,3.9287,85.5147,22.1183,2.9668,79.3413,2
22.6098,3.9287,85.5147,22.6029,3.8527,86.6695,2
22.6098,3.9287,85.5147,22.176,2.8462,76.5149,2
22.6098,3.9287,85.5147,22.51,3.8237,87.6987,2
22.6098,3.9287,85.5147,22.0593,4.1001,79.168,17
22.6098,3.9287,85.5147,21.5626,4.9675,76.2197,17
22.6098,3.9287,85.5147,21.5548,5.0727,75.3829,17
22.6098,3.9287,85.5147,21.8959,4.5332,73.9102,17
22.6098,3.9287,85.5147,22.4109,4.6226,87.4837,17
22.4315,4.0533,84.2951,22.1651,2.9093,76.2145,2
22.4315,4.0533,84.2951,22.1183,2.9668,79.3413,2
22.4315,4.0533,84.2951,22.6029,3.8527,86.6695,2
22.4315,4.0533,84.2951,22.176,2.8462,76.5149,2
22.4315,4.0533,84.2951,21.8959,4.5332,73.9102,17
22.4315,4.0533,84.2951,22.4109,4.6226,87.4837,17
22.4315,4.0533,84.2951,28.337,3.7475,77.9433,17
22.3414,3.253,75.4949,21.9192,4.7673,82.9489,17
22.3414,3.253,75.4949,21.5484,5.552,82.7375,17
21.9192,4.7673,82.9489,21.918,5.7276,86.0695,17
21.9192,4.7673,82.9489,21.5484,5.552,82.7375,17
21.9192,4.7673,82.9489,22.3729,3.2608,75.6919,17
21.9192,4.7673,82.9489,21.8241,4.9168,82.3475,17
21.9192,4.7673,82.9489,21.6404,5.2394,81.6891,17
21.9192,4.7673,82.9489,22.3038,3.5501,75.0811,17
21.9192,4.7673,82.9489,22.1638,3.8162,80.0765,17
21.9192,4.7673,82.9489,21.9449,4.1256,76.5597,17
21.9192,4.7673,82.9489,21.8122,4.439,78.2572,17
21.9192,4.7673,82.9489,21.977,4.4182,81.3598,17
21.9192,4.7673,82.9489,21.8513,4.584,80.7797,17
21.9192,4.7673,82.9489,21.4102,5.5302,80.6591,17
21.9192,4.7673,82.9489,21.7065,4.7999,79.9244,17
21.9192,4.7673,82.9489,21.5626,4.9675,76.2197,17
21.9192,4.7673,82.9489,21.5548,5.0727,75.3829,17
21.9192,4.7673,82.9489,21.8959,4.5332,73.9102,17
21.9192,4.7673,82.9489,22.4109,4.6226,87.4837,17
21.9192,4.7673,82.9489,21.2134,5.7612,74.8834,17
21.9192,4.7673,82.9489,21.8117,5.6725,73.6177,17
21.9192,4.7673,82.9489,21.3762,6.1919,73.8091,17
22.3751,4.784,86.3709,21.918,5.7276,86.0695,17
22.3751,4.784,86.3709,21.8241,4.9168,82.3475,17
22.3751,4.784,86.3709,21.6404,5.2394,81.6891,17
22.3751,4.784,86.3709,22.1638,3.8162,80.0765,17
22.3751,4.784,86.3709,21.8122,4.439,78.2572,17
22.3751,4.784,86.3709,22.0593,4.1001,79.168,17
22.3751,4.784,86.3709,21.977,4.4182,81.3598,17
22.3751,4.784,86.3709,21.8513,4.584,80.7797,17
22.3751,4.784,86.3709,21.4102,5.5302,80.6591,17
22.3751,4.784,86.3709,21.7065,4.7999,79.9244,17
22.3751,4.784,86.3709,22.1079,4.2262,73.7269,9
22.3751,4.784,86.3709,22.3223,4.3394,73.5899,9
22.3751,4.784,86.3709,22.0337,4.5782,73.6335,9
22.3751,4.784,86.3709,22.4109,4.6226,87.4837,17
22.3751,4.784,86.3709,22.0542,5.6273,87.3086,17
22.3751,4.784,86.3709,20.968,6.2171,74.3612,17
22.3751,4.784,86.3709,21.0269,6.3465,74.0396,17
22.3751,4.784,86.3709,20.6609,6.8537,74.297,17
22.3751,4.784,86.3709,28.337,3.7475,77.9433,17
22.3751,4.784,86.3709,29.3009,11.6726,79.3464,1
22.3751,4.784,86.3709,28.8338,11.946,78.4789,1
21.918,5.7276,86.0695,21.5484,5.552,82.7375,17
21.918,5.7276,86.0695,20.9557,6.2944,81.3459,17
21.918,5.7276,86.0695,20.3322,7.0934,81.0483,17
21.918,5.7276,86.0695,21.8241,4.9168,82.3475,17
21.918,5.7276,86.0695,21.6404,5.2394,81.6891,17
21.918,5.7276,86.0695,21.977,4.4182,81.3598,17
21.918,5.7276,86.0695,21.8513,4.584,80.7797,17
21.918,5.7276,86.0695,21.4102,5.5302,80.6591,17
21.918,5.7276,86.0695,21.7065,4.7999,79.9244,17
21.918,5.7276,86.0695,22.1079,4.2262,73.7269,9
21.918,5.7276,86.0695,22.3223,4.3394,73.5899,9
21.918,5.7276,86.0695,22.0337,4.5782,73.6335,9
21.918,5.7276,86.0695,22.4109,4.6226,87.4837,17
21.918,5.7276,86.0695,22.0542,5.6273,87.3086,17
21.918,5.7276,86.0695,20.8708,6.2988,78.1962,17
21.918,5.7276,86.0695,20.7644,6.3624,80.4612,17
21.918,5.7276,86.0695,20.968,6.2171,74.3612,17
21.918,5.7276,86.0695,21.0269,6.3465,74.0396,17
21.918,5.7276,86.0695,20.6609,6.8537,74.297,17
21.918,5.7276,86.0695,28.337,3.7475,77.9433,17
21.918,5.7276,86.0695,29.3009,11.6726,79.3464,1
21.918,5.7276,86.0695,28.8338,11.946,78.4789,1
21.5484,5.552,82.7375,22.3729,3.2608,75.6919,17
21.5484,5.552,82.7375,21.0634,6.3448,82.3219,17
21.5484,5.552,82.7375,20.3937,7.0949,81.9348,17
21.5484,5.552,82.7375,20.9557,6.2944,81.3459,17
21.5484,5.552,82.7375,20.3322,7.0934,81.0483,17
21.5484,5.552,82.7375,22.3038,3.5501,75.0811,17
21.5484,5.552,82.7375,21.9449,4.1256,76.5597,17
21.5484,5.552,82.7375,21.8122,4.439,78.2572,17
21.5484,5.552,82.7375,21.977,4.4182,81.3598,17
21.5484,5.552,82.7375,21.8513,4.584,80.7797,17
21.5484,5.552,82.7375,21.4102,5.5302,80.6591,17
21.5484,5.552,82.7375,21.7065,4.7999,79.9244,17
21.5484,5.552,82.7375,21.5626,4.9675,76.2197,17
21.5484,5.552,82.7375,21.5548,5.0727,75.3829,17
21.5484,5.552,82.7375,21.8959,4.5332,73.9102,17
21.5484,5.552,82.7375,22.4109,4.6226,87.4837,17
21.5484,5.552,82.7375,20.8708,6.2988,78.1962,17
21.5484,5.552,82.7375,21.0311,5.9728,78.9702,17
21.5484,5.552,82.7375,20.629,6.5424,79.6571,17
21.5484,5.552,82.7375,21.2134,5.7612,74.8834,17
21.5484,5.552,82.7375,21.8117,5.6725,73.6177,17
21.5484,5.552,82.7375,21.3762,6.1919,73.8091,17
22.1346,2.266,89.0602,22.5176,2.1592,87.7333,12
22.1346,2.266,89.0602,22.4415,3.077,88.2295,12
22.1346,2.266,89.0602,28.8859,11.4579,80.6601,12
22.5176,2.1592,87.7333,22.4415,3.077,88.2295,12
22.5176,2.1592,87.7333,22.6116,2.9819,87.1053,12
22.5176,2.1592,87.7333,32.9909,10.1176,77.2625,12
22.5176,2.1592,87.7333,32.6712,10.2241,77.0347,12
22.5176,2.1592,87.7333,28.8859,11.4579,80.6601,12
22.4415,3.077,88.2295,22.6116,2.9819,87.1053,12
22.4415,3.077,88.2295,32.9909,10.1176,77.2625,12
22.4415,3.077,88.2295,32.6712,10.2241,77.0347,12
22.4415,3.077,88.2295,28.8859,11.4579,80.6601,12
21.6198,1.8118,90.0785,32.9909,10.1176,77.2625,12
21.6198,1.8118,90.0785,32.6712,10.2241,77.0347,12
22.6116,2.9819,87.1053,32.5692,9.8044,76.2495,12
22.6116,2.9819,87.1053,32.4391,9.5745,75.6873,12
22.6116,2.9819,87.1053,32.7179,9.4689,75.6513,12
21.0634,6.3448,82.3219,20.3322,7.0934,81.0483,17
21.0634,6.3448,82.3219,21.1328,6.4633,83.3688,17
21.0634,6.3448,82.3219,21.2134,5.7612,74.8834,17
21.0634,6.3448,82.3219,20.2423,7.1551,80.2612,17
